Username,StudentIDNumber,GroupCode
68314010083,68314010083,683140105
68314010084,68314010084,683140105
68314010085,68314010085,683140105
68314010086,68314010086,683140105
68314010087,68314010087,683140105
68314010088,68314010088,683140105
68314010089,68314010089,683140105
68314010090,68314010090,683140105
68314010091,68314010091,683140105
68314010092,68314010092,683140105
68314010093,68314010093,683140105
68314010094,68314010094,683140105
68314010095,68314010095,683140105
68314020001,68314020001,683140201
68314020002,68314020002,683140201
68314020003,68314020003,683140201
68314020004,68314020004,683140201
68314020005,68314020005,683140201
68314020006,68314020006,683140202
68314020007,68314020007,683140202
68314020008,68314020008,683140202
68314020009,68314020009,683140202
68314020010,68314020010,683140202
68314020011,68314020011,683140202
68314020012,68314020012,683140202
68314020013,68314020013,683140202
68314040001,68314040001,683140401
68314040002,68314040002,683140401
68314040003,68314040003,683140401
68314040004,68314040004,683140401
68314040005,68314040005,683140401
68314040006,68314040006,683140401
68314040007,68314040007,683140401
68314040008,68314040008,683140401
68314040009,68314040009,683140401
68314040010,68314040010,683140401
68314040011,68314040011,683140401
68314040012,68314040012,683140401
68314040013,68314040013,683140401
68314050001,68314050001,683140501
68314050002,68314050002,683140501
68314050003,68314050003,683140501
68314050004,68314050004,683140501
68314050005,68314050005,683140501
68314050006,68314050006,683140501
68314050007,68314050007,683140501
68314050008,68314050008,683140501
68314050009,68314050009,683140501
68314050010,68314050010,683140501
68314050011,68314050011,683140501
68314050012,68314050012,683140501
68314050013,68314050013,683140501
68319010001,68319010001,683190101
68319010002,68319010002,683190101
68319010003,68319010003,683190101
68319010004,68319010004,683190101
68319010005,68319010005,683190101
68319010006,68319010006,683190101
68319010007,68319010007,683190101
68319010008,68319010008,683190101
68319010009,68319010009,683190101
68319010010,68319010010,683190101
68319010011,68319010011,683190101
68319010012,68319010012,683190101
68319010013,68319010013,683190101
68319010014,68319010014,683190101
68319010015,68319010015,683190101
68319010016,68319010016,683190101
68319010017,68319010017,683190101
68319010018,68319010018,683190101
68319010019,68319010019,683190101
68319010020,68319010020,683190101
68319010021,68319010021,683190101
68319010022,68319010022,683190101
68319010023,68319010023,683190101
68319010024,68319010024,683190102
68319010025,68319010025,683190102
68319010026,68319010026,683190102
68319010027,68319010027,683190102
68319010028,68319010028,683190102
68319010029,68319010029,683190102
68319010030,68319010030,683190102
68319010031,68319010031,683190102
68319010032,68319010032,683190102
68319010033,68319010033,683190102
68319010034,68319010034,683190102
68319010035,68319010035,683190102
68319010036,68319010036,683190102
68319010037,68319010037,683190102
68319010038,68319010038,683190102
68319010039,68319010039,683190102
68319010040,68319010040,683190102
68319010041,68319010041,683190102
68319010042,68319010042,683190102
68319010043,68319010043,683190102
68319010044,68319010044,683190102
68319010045,68319010045,683190102
68319080001,68319080001,683190801
68319080002,68319080002,683190801
68319080003,68319080003,683190801
68319080004,68319080004,683190801
68319080005,68319080005,683190801
68319080006,68319080006,683190801
68319080007,68319080007,683190801
68319080008,68319080008,683190801
68319080009,68319080009,683190801
68319080010,68319080010,683190801
68319080011,68319080011,683190801
68319080012,68319080012,683190801
68319080013,68319080013,683190801
68319080014,68319080014,683190801
68319080015,68319080015,683190801
68319080016,68319080016,683190801
68319080017,68319080017,683190801
68319080018,68319080018,683190801
68319080019,68319080019,683190801
68319080020,68319080020,683190801
68319080021,68319080021,683190801
68319080022,68319080022,683190801
68319080023,68319080023,683190801
68319080024,68319080024,683190802
68319080025,68319080025,683190802
68319080026,68319080026,683190802
68319080027,68319080027,683190802
68319080028,68319080028,683190802
68319080029,68319080029,683190802
68319080030,68319080030,683190802
68319080031,68319080031,683190802
68319080032,68319080032,683190802
68319080033,68319080033,683190802
68319080034,68319080034,683190802
68319080035,68319080035,683190802
68319080036,68319080036,683190802
68319080037,68319080037,683190802
68319080038,68319080038,683190802
68319080039,68319080039,683190802
68319080040,68319080040,683190802
68319080041,68319080041,683190802
68319080042,68319080042,683190802
68319080043,68319080043,683190802
68319080044,68319080044,683190802
68319080045,68319080045,683190802
